Namespace(batch_size=4, checkpoint='', checkpoint_dir='checkpoints', data_list='train_pairs.txt', datamode='train', dataroot='data', decay_step=100000, display_count=20, fine_height=256, fine_width=192, gpu_ids='0', grid_size=5, keep_step=100000, lr=0.0001, name='gmm_train_new', radius=5, save_count=5000, shuffle=True, stage='GMM', tensorboard_dir='tensorboard', workers=0)
Start to train stage: GMM, named: gmm_train_new!
initialization method [normal]
initialization method [normal]
step:       20, time: 0.658, loss: 0.097379
step:    57720, time: 0.645, loss: 0.063499
step:    57740, time: 0.668, loss: 0.081915
step:    57760, time: 0.619, loss: 0.060838
step:    57780, time: 0.651, loss: 0.066360
step:    57800, time: 0.619, loss: 0.055044
step:    57820, time: 0.643, loss: 0.096351
step:    57840, time: 0.647, loss: 0.048943
step:    57860, time: 0.644, loss: 0.062797
step:    57880, time: 0.660, loss: 0.080197
step:    57900, time: 0.656, loss: 0.081060
step:    57920, time: 0.663, loss: 0.098188
step:    57940, time: 0.616, loss: 0.040955
step:    57960, time: 0.631, loss: 0.036360
step:    57980, time: 0.631, loss: 0.069730
step:    58000, time: 0.687, loss: 0.062301
step:    58020, time: 0.627, loss: 0.051269
step:    58040, time: 0.653, loss: 0.101788
step:    58060, time: 0.655, loss: 0.046762
step:    58080, time: 0.639, loss: 0.072512
step:    58100, time: 0.631, loss: 0.058009
step:    58120, time: 0.647, loss: 0.117042
step:    58140, time: 0.639, loss: 0.075508
step:    58160, time: 0.614, loss: 0.082396
step:    58180, time: 0.658, loss: 0.129528
step:    58200, time: 0.671, loss: 0.066271
step:    58220, time: 0.640, loss: 0.071071
step:    58240, time: 0.635, loss: 0.060410
step:    58260, time: 0.635, loss: 0.053987
step:    58280, time: 0.658, loss: 0.050583
step:    58300, time: 0.622, loss: 0.076589
step:    58320, time: 0.635, loss: 0.109378
step:    58340, time: 0.665, loss: 0.050338
step:    58360, time: 0.624, loss: 0.079395
step:    58380, time: 0.641, loss: 0.046107
step:    58400, time: 0.632, loss: 0.041109
step:    58420, time: 0.609, loss: 0.055287
step:    58440, time: 0.683, loss: 0.113832
step:    58460, time: 0.636, loss: 0.092908
step:    58480, time: 0.642, loss: 0.081168
step:    58500, time: 0.645, loss: 0.127839
step:    58520, time: 0.645, loss: 0.077347
step:    58540, time: 0.622, loss: 0.047758
step:    58560, time: 0.688, loss: 0.093994
step:    58580, time: 0.673, loss: 0.070536
step:    58600, time: 0.629, loss: 0.075436
step:    58620, time: 0.665, loss: 0.070970
step:    58640, time: 0.702, loss: 0.058256
step:    58660, time: 0.635, loss: 0.067384
step:    58680, time: 0.652, loss: 0.100152
step:    58700, time: 0.664, loss: 0.063493
step:    58720, time: 0.665, loss: 0.086079
step:    58740, time: 0.675, loss: 0.115015
step:    58760, time: 0.658, loss: 0.076838
step:    58780, time: 0.628, loss: 0.058051
step:    58800, time: 0.661, loss: 0.081038
step:    58820, time: 0.657, loss: 0.058249
step:    58840, time: 0.634, loss: 0.056572
step:    58860, time: 0.644, loss: 0.081862
step:    58880, time: 0.655, loss: 0.102659
step:    58900, time: 0.657, loss: 0.089624
step:    58920, time: 0.646, loss: 0.064326
step:    58940, time: 0.666, loss: 0.131803
step:    58960, time: 0.671, loss: 0.107165
step:    58980, time: 0.617, loss: 0.044797
step:    59000, time: 0.655, loss: 0.056509
step:    59020, time: 0.645, loss: 0.091211
step:    59040, time: 0.659, loss: 0.089757
step:    59060, time: 0.636, loss: 0.078176
step:    59080, time: 0.686, loss: 0.108747
step:    59100, time: 0.635, loss: 0.060521
step:    59120, time: 0.660, loss: 0.087670
step:    59140, time: 0.647, loss: 0.066866
step:    59160, time: 0.646, loss: 0.048377
step:    59180, time: 0.641, loss: 0.056242
step:    59200, time: 0.683, loss: 0.046278
step:    59220, time: 0.622, loss: 0.030051
step:    59240, time: 0.659, loss: 0.096754
step:    59260, time: 0.640, loss: 0.044929
step:    59280, time: 0.641, loss: 0.045810
step:    59300, time: 0.659, loss: 0.067504
step:    59320, time: 0.635, loss: 0.043556
step:    59340, time: 0.636, loss: 0.068631
step:    59360, time: 0.678, loss: 0.071294
step:    59380, time: 0.669, loss: 0.122487
step:    59400, time: 0.649, loss: 0.066634
step:    59420, time: 0.677, loss: 0.088556
step:    59440, time: 0.641, loss: 0.090309
step:    59460, time: 0.682, loss: 0.067323
step:    59480, time: 0.635, loss: 0.062140
step:    59500, time: 0.639, loss: 0.064548
step:    59520, time: 0.617, loss: 0.061331
step:    59540, time: 0.643, loss: 0.105652
step:    59560, time: 0.627, loss: 0.055369
step:    59580, time: 0.628, loss: 0.055003
step:    59600, time: 0.655, loss: 0.054098
step:    59620, time: 0.649, loss: 0.077531
step:    59640, time: 0.644, loss: 0.061297
step:    59660, time: 0.654, loss: 0.093227
step:    59680, time: 0.657, loss: 0.068519
step:    59700, time: 0.643, loss: 0.108699
step:    59720, time: 0.646, loss: 0.106638
step:    59740, time: 0.649, loss: 0.062897
step:    59760, time: 0.642, loss: 0.067853
step:    59780, time: 0.634, loss: 0.065361
step:    59800, time: 0.634, loss: 0.103693
step:    59820, time: 0.639, loss: 0.063368
step:    59840, time: 0.658, loss: 0.066110
step:    59860, time: 0.647, loss: 0.053824
step:    59880, time: 0.654, loss: 0.080621
step:    59900, time: 0.662, loss: 0.092619
step:    59920, time: 0.689, loss: 0.128745
step:    59940, time: 0.634, loss: 0.059621
step:    59960, time: 0.654, loss: 0.103358
step:    59980, time: 0.644, loss: 0.135800
step:    60000, time: 0.646, loss: 0.053016
step:    60020, time: 0.655, loss: 0.068905
step:    60040, time: 0.617, loss: 0.045717
step:    60060, time: 0.667, loss: 0.058999
step:    60080, time: 0.631, loss: 0.080857
step:    60100, time: 0.641, loss: 0.070888
step:    60120, time: 0.643, loss: 0.062982
step:    60140, time: 0.643, loss: 0.066936
step:    60160, time: 0.626, loss: 0.073579
step:    60180, time: 0.631, loss: 0.040469
step:    60200, time: 0.647, loss: 0.095746
step:    60220, time: 0.649, loss: 0.065112
step:    60240, time: 0.653, loss: 0.106461
step:    60260, time: 0.662, loss: 0.206886
step:    60280, time: 0.649, loss: 0.074664
step:    60300, time: 0.642, loss: 0.058901
step:    60320, time: 0.631, loss: 0.039876
step:    60340, time: 0.653, loss: 0.093617
step:    60360, time: 0.702, loss: 0.067355
step:    60380, time: 0.665, loss: 0.043976
step:    60400, time: 0.640, loss: 0.054190
step:    60420, time: 0.652, loss: 0.097842
step:    60440, time: 0.650, loss: 0.105240
step:    60460, time: 0.653, loss: 0.080774
step:    60480, time: 0.660, loss: 0.076309
step:    60500, time: 0.620, loss: 0.044208
step:    60520, time: 0.673, loss: 0.097716
step:    60540, time: 0.616, loss: 0.072164
step:    60560, time: 0.644, loss: 0.057853
step:    60580, time: 0.661, loss: 0.068937
step:    60600, time: 0.634, loss: 0.064205
step:    60620, time: 0.628, loss: 0.099419
step:    60640, time: 0.655, loss: 0.053831
step:    60660, time: 0.691, loss: 0.081524
step:    60680, time: 0.662, loss: 0.088909
step:    60700, time: 0.646, loss: 0.080428
step:    60720, time: 0.643, loss: 0.049213
step:    60740, time: 0.660, loss: 0.062403
step:    60760, time: 0.642, loss: 0.055168
step:    60780, time: 0.671, loss: 0.115123
step:    60800, time: 0.640, loss: 0.080676
step:    60820, time: 0.649, loss: 0.096755
step:    60840, time: 0.618, loss: 0.069459
step:    60860, time: 0.641, loss: 0.070404
step:    60880, time: 0.665, loss: 0.066546
step:    60900, time: 0.649, loss: 0.065719
step:    60920, time: 0.647, loss: 0.072311
step:    60940, time: 0.656, loss: 0.073520
step:    60960, time: 0.645, loss: 0.068322
step:    60980, time: 0.653, loss: 0.089108
step:    61000, time: 0.637, loss: 0.103803
step:    61020, time: 0.629, loss: 0.095764
step:    61040, time: 0.655, loss: 0.070722
step:    61060, time: 0.646, loss: 0.058363
step:    61080, time: 0.635, loss: 0.047443
step:    61100, time: 0.668, loss: 0.058788
step:    61120, time: 0.648, loss: 0.067523
step:    61140, time: 0.675, loss: 0.083774
step:    61160, time: 0.649, loss: 0.066022
step:    61180, time: 0.624, loss: 0.078097
step:    61200, time: 0.650, loss: 0.086936
step:    61220, time: 0.642, loss: 0.065096
step:    61240, time: 0.658, loss: 0.088861
step:    61260, time: 0.630, loss: 0.065914
step:    61280, time: 0.641, loss: 0.053063
step:    61300, time: 0.668, loss: 0.061804
step:    61320, time: 0.663, loss: 0.064873
step:    61340, time: 0.632, loss: 0.063074
step:    61360, time: 0.631, loss: 0.070246
step:    61380, time: 0.692, loss: 0.070613
step:    61400, time: 0.630, loss: 0.075965
step:    61420, time: 0.674, loss: 0.107460
step:    61440, time: 0.635, loss: 0.068463
step:    61460, time: 0.660, loss: 0.080367
step:    61480, time: 0.634, loss: 0.087807
step:    61500, time: 0.621, loss: 0.045285
step:    61520, time: 0.658, loss: 0.079277
step:    61540, time: 0.649, loss: 0.096195
step:    61560, time: 0.629, loss: 0.053378
step:    61580, time: 0.615, loss: 0.055773
step:    61600, time: 0.646, loss: 0.064533
step:    61620, time: 0.658, loss: 0.098092
step:    61640, time: 0.659, loss: 0.043966
step:    61660, time: 0.643, loss: 0.056543
step:    61680, time: 0.634, loss: 0.052238
step:    61700, time: 0.655, loss: 0.065858
step:    61720, time: 0.648, loss: 0.051951
step:    61740, time: 0.668, loss: 0.096514
step:    61760, time: 0.640, loss: 0.065198
step:    61780, time: 0.642, loss: 0.052906
step:    61800, time: 0.640, loss: 0.112822
step:    61820, time: 0.621, loss: 0.034217
step:    61840, time: 0.628, loss: 0.051514
step:    61860, time: 0.632, loss: 0.079184
step:    61880, time: 0.625, loss: 0.050547
step:    61900, time: 0.646, loss: 0.076791
step:    61920, time: 0.658, loss: 0.053707
step:    61940, time: 0.669, loss: 0.032504
step:    61960, time: 0.632, loss: 0.058358
step:    61980, time: 0.621, loss: 0.073484
step:    62000, time: 0.648, loss: 0.090724
step:    62020, time: 0.638, loss: 0.060574
step:    62040, time: 0.624, loss: 0.066395
step:    62060, time: 0.635, loss: 0.072494
step:    62080, time: 0.636, loss: 0.045767
step:    62100, time: 0.667, loss: 0.081342
step:    62120, time: 0.640, loss: 0.078676
step:    62140, time: 0.651, loss: 0.239975
step:    62160, time: 0.627, loss: 0.044232
step:    62180, time: 0.667, loss: 0.060542
step:    62200, time: 0.650, loss: 0.062890
step:    62220, time: 0.691, loss: 0.119370
step:    62240, time: 0.652, loss: 0.055384
step:    62260, time: 0.658, loss: 0.073113
step:    62280, time: 0.682, loss: 0.087402
step:    62300, time: 0.649, loss: 0.055453
step:    62320, time: 0.654, loss: 0.035430
step:    62340, time: 0.658, loss: 0.091739
step:    62360, time: 0.638, loss: 0.048374
step:    62380, time: 0.637, loss: 0.063820
step:    62400, time: 0.651, loss: 0.061488
step:    62420, time: 0.642, loss: 0.049372
step:    62440, time: 0.680, loss: 0.112575
step:    62460, time: 0.662, loss: 0.112334
step:    62480, time: 0.647, loss: 0.049019
step:    62500, time: 0.673, loss: 0.071319
step:    62520, time: 0.652, loss: 0.109862
step:    62540, time: 0.671, loss: 0.072607
step:    62560, time: 0.641, loss: 0.050721
step:    62580, time: 0.648, loss: 0.063825
step:    62600, time: 0.634, loss: 0.043778
step:    62620, time: 0.648, loss: 0.070049
step:    62640, time: 0.626, loss: 0.040072
step:    62660, time: 0.630, loss: 0.048487
step:    62680, time: 0.622, loss: 0.040467
step:    62700, time: 0.668, loss: 0.065944
step:    62720, time: 0.632, loss: 0.055178
step:    62740, time: 0.650, loss: 0.049171
step:    62760, time: 0.633, loss: 0.063140
step:    62780, time: 0.686, loss: 0.092502
step:    62800, time: 0.656, loss: 0.063166
step:    62820, time: 0.663, loss: 0.080568
step:    62840, time: 0.630, loss: 0.049520
step:    62860, time: 0.665, loss: 0.080215
step:    62880, time: 0.701, loss: 0.119455
step:    62900, time: 0.644, loss: 0.062239
step:    62920, time: 0.658, loss: 0.080330
step:    62940, time: 0.633, loss: 0.052589
step:    62960, time: 0.657, loss: 0.050361
step:    62980, time: 0.637, loss: 0.048412
step:    63000, time: 0.674, loss: 0.101780
step:    63020, time: 0.682, loss: 0.116561
step:    63040, time: 0.671, loss: 0.065797
step:    63060, time: 0.661, loss: 0.058278
step:    63080, time: 0.694, loss: 0.250441
step:    63100, time: 0.667, loss: 0.059985
step:    63120, time: 0.664, loss: 0.067747
step:    63140, time: 0.625, loss: 0.052414
step:    63160, time: 0.667, loss: 0.067111
step:    63180, time: 0.656, loss: 0.084847
step:    63200, time: 0.648, loss: 0.059707
step:    63220, time: 0.649, loss: 0.059782
step:    63240, time: 0.651, loss: 0.056564
step:    63260, time: 0.630, loss: 0.064539
step:    63280, time: 0.650, loss: 0.043867
step:    63300, time: 0.658, loss: 0.078913
step:    63320, time: 0.635, loss: 0.069324
step:    63340, time: 0.646, loss: 0.056776
step:    63360, time: 0.673, loss: 0.094590
step:    63380, time: 0.671, loss: 0.055437
step:    63400, time: 0.646, loss: 0.055779
step:    63420, time: 0.684, loss: 0.065811
step:    63440, time: 0.660, loss: 0.063903
step:    63460, time: 0.651, loss: 0.067413
step:    63480, time: 0.644, loss: 0.075031
step:    63500, time: 0.649, loss: 0.062868
step:    63520, time: 0.655, loss: 0.063479
step:    63540, time: 0.658, loss: 0.065605
step:    63560, time: 0.626, loss: 0.059262
step:    63580, time: 0.635, loss: 0.064308
step:    63600, time: 0.644, loss: 0.050298
step:    63620, time: 0.638, loss: 0.085050
step:    63640, time: 0.634, loss: 0.060677
step:    63660, time: 0.635, loss: 0.080983
step:    63680, time: 0.660, loss: 0.080536
step:    63700, time: 0.667, loss: 0.060241
step:    63720, time: 0.659, loss: 0.076675
step:    63740, time: 0.625, loss: 0.058935
step:    63760, time: 0.618, loss: 0.036884
step:    63780, time: 0.651, loss: 0.067337
step:    63800, time: 0.646, loss: 0.061670
step:    63820, time: 0.645, loss: 0.086757
step:    63840, time: 0.650, loss: 0.073268
step:    63860, time: 0.650, loss: 0.054569
step:    63880, time: 0.669, loss: 0.065988
step:    63900, time: 0.616, loss: 0.035294
step:    63920, time: 0.632, loss: 0.055839
step:    63940, time: 0.656, loss: 0.071585
step:    63960, time: 0.663, loss: 0.074776
step:    63980, time: 0.650, loss: 0.063111
step:    64000, time: 0.659, loss: 0.103486
step:    64020, time: 0.644, loss: 0.060424
step:    64040, time: 0.643, loss: 0.059239
step:    64060, time: 0.660, loss: 0.055602
step:    64080, time: 0.648, loss: 0.060196
step:    64100, time: 0.667, loss: 0.056646
step:    64120, time: 0.681, loss: 0.074358
step:    64140, time: 0.627, loss: 0.053062
step:    64160, time: 0.643, loss: 0.057438
step:    64180, time: 0.637, loss: 0.099074
step:    64200, time: 0.634, loss: 0.060622
step:    64220, time: 0.650, loss: 0.065818
step:    64240, time: 0.642, loss: 0.046974
step:    64260, time: 0.638, loss: 0.078824
step:    64280, time: 0.633, loss: 0.035267
step:    64300, time: 0.647, loss: 0.133083
step:    64320, time: 0.668, loss: 0.091402
step:    64340, time: 0.662, loss: 0.050591
step:    64360, time: 0.656, loss: 0.060291
step:    64380, time: 0.661, loss: 0.091723
step:    64400, time: 0.668, loss: 0.079652
step:    64420, time: 0.657, loss: 0.053598
step:    64440, time: 0.657, loss: 0.060923
step:    64460, time: 0.630, loss: 0.062486
step:    64480, time: 0.634, loss: 0.055725
step:    64500, time: 0.642, loss: 0.046052
step:    64520, time: 0.637, loss: 0.048353
step:    64540, time: 0.639, loss: 0.066384
step:    64560, time: 0.647, loss: 0.049223
step:    64580, time: 0.657, loss: 0.104318
step:    64600, time: 0.632, loss: 0.053052
step:    64620, time: 0.667, loss: 0.092100
step:    64640, time: 0.616, loss: 0.062511
step:    64660, time: 0.641, loss: 0.061615
step:    64680, time: 0.636, loss: 0.045037
step:    64700, time: 0.630, loss: 0.052539
step:    64720, time: 0.668, loss: 0.081520
step:    64740, time: 0.642, loss: 0.088565
step:    64760, time: 0.675, loss: 0.080891
step:    64780, time: 0.673, loss: 0.069159
step:    64800, time: 0.649, loss: 0.047724
step:    64820, time: 0.632, loss: 0.084764
step:    64840, time: 0.647, loss: 0.067855
step:    64860, time: 0.630, loss: 0.035268
step:    64880, time: 0.671, loss: 0.070436
step:    64900, time: 0.644, loss: 0.058251
step:    64920, time: 0.632, loss: 0.043940
step:    64940, time: 0.636, loss: 0.098056
step:    64960, time: 0.653, loss: 0.082067
step:    64980, time: 0.650, loss: 0.041822
step:    65000, time: 0.637, loss: 0.060975
step:    65020, time: 0.620, loss: 0.054231
step:    65040, time: 0.635, loss: 0.061994
step:    65060, time: 0.638, loss: 0.080585
step:    65080, time: 0.668, loss: 0.075232
step:    65100, time: 0.644, loss: 0.091300
step:    65120, time: 0.653, loss: 0.057912
step:    65140, time: 0.647, loss: 0.056328
step:    65160, time: 0.644, loss: 0.054084
step:    65180, time: 0.664, loss: 0.083942
step:    65200, time: 0.648, loss: 0.076405
step:    65220, time: 0.630, loss: 0.052454
step:    65240, time: 0.618, loss: 0.084086
step:    65260, time: 0.625, loss: 0.068344
step:    65280, time: 0.647, loss: 0.060633
step:    65300, time: 0.655, loss: 0.049343
step:    65320, time: 0.656, loss: 0.062870
step:    65340, time: 0.637, loss: 0.050183
step:    65360, time: 0.612, loss: 0.051847
step:    65380, time: 0.665, loss: 0.069408
step:    65400, time: 0.646, loss: 0.064240
step:    65420, time: 0.659, loss: 0.051238
step:    65440, time: 0.657, loss: 0.079602
step:    65460, time: 0.647, loss: 0.047350
step:    65480, time: 0.651, loss: 0.070087
step:    65500, time: 0.628, loss: 0.061489
step:    65520, time: 0.662, loss: 0.061532
step:    65540, time: 0.661, loss: 0.114305
step:    65560, time: 0.689, loss: 0.117592
step:    65580, time: 0.632, loss: 0.066168
step:    65600, time: 0.652, loss: 0.055469
step:    65620, time: 0.634, loss: 0.076750
step:    65640, time: 0.657, loss: 0.097217
step:    65660, time: 0.662, loss: 0.072211
step:    65680, time: 0.672, loss: 0.056195
step:    65700, time: 0.623, loss: 0.078762
step:    65720, time: 0.632, loss: 0.065589
step:    65740, time: 0.639, loss: 0.032983
step:    65760, time: 0.640, loss: 0.072845
step:    65780, time: 0.631, loss: 0.052124
step:    65800, time: 0.656, loss: 0.068712
step:    65820, time: 0.635, loss: 0.088976
step:    65840, time: 0.655, loss: 0.055923
step:    65860, time: 0.650, loss: 0.074058
step:    65880, time: 0.640, loss: 0.050604
step:    65900, time: 0.669, loss: 0.090812
step:    65920, time: 0.637, loss: 0.059838
step:    65940, time: 0.623, loss: 0.051807
step:    65960, time: 0.681, loss: 0.078375
step:    65980, time: 0.648, loss: 0.079090
step:    66000, time: 0.649, loss: 0.081763
step:    66020, time: 0.633, loss: 0.061623
step:    66040, time: 0.648, loss: 0.059881
step:    66060, time: 0.628, loss: 0.061934
step:    66080, time: 0.644, loss: 0.075845
step:    66100, time: 0.654, loss: 0.075485
step:    66120, time: 0.636, loss: 0.060153
step:    66140, time: 0.624, loss: 0.038777
step:    66160, time: 0.631, loss: 0.062946
step:    66180, time: 0.660, loss: 0.105868
step:    66200, time: 0.689, loss: 0.191528
step:    66220, time: 0.645, loss: 0.059584
step:    66240, time: 0.680, loss: 0.115661
step:    66260, time: 0.663, loss: 0.074309
step:    66280, time: 0.684, loss: 0.103683
step:    66300, time: 0.644, loss: 0.063329
step:    66320, time: 0.648, loss: 0.088252
step:    66340, time: 0.638, loss: 0.061834
step:    66360, time: 0.636, loss: 0.063209
step:    66380, time: 0.617, loss: 0.037389
step:    66400, time: 0.666, loss: 0.047773
step:    66420, time: 0.669, loss: 0.073341
step:    66440, time: 0.633, loss: 0.067086
step:    66460, time: 0.673, loss: 0.079636
step:    66480, time: 0.613, loss: 0.058266
step:    66500, time: 0.648, loss: 0.074775
step:    66520, time: 0.627, loss: 0.028993
step:    66540, time: 0.641, loss: 0.071682
step:    66560, time: 0.648, loss: 0.077403
step:    66580, time: 0.661, loss: 0.087637
step:    66600, time: 0.633, loss: 0.061529
step:    66620, time: 0.607, loss: 0.060863
step:    66640, time: 0.670, loss: 0.048132
step:    66660, time: 0.634, loss: 0.043681
step:    66680, time: 0.650, loss: 0.058739
step:    66700, time: 0.632, loss: 0.071874
step:    66720, time: 0.649, loss: 0.104321
step:    66740, time: 0.643, loss: 0.104686
step:    66760, time: 0.654, loss: 0.075709
step:    66780, time: 0.650, loss: 0.039835
step:    66800, time: 0.637, loss: 0.073096
step:    66820, time: 0.632, loss: 0.049452
step:    66840, time: 0.639, loss: 0.039645
step:    66860, time: 0.657, loss: 0.063487
step:    66880, time: 0.623, loss: 0.035161
step:    66900, time: 0.640, loss: 0.050977
step:    66920, time: 0.693, loss: 0.065955
step:    66940, time: 0.624, loss: 0.042289
step:    66960, time: 0.690, loss: 0.061614
step:    66980, time: 0.667, loss: 0.105467
step:    67000, time: 0.656, loss: 0.067662
step:    67020, time: 0.622, loss: 0.064106
step:    67040, time: 0.652, loss: 0.122276
step:    67060, time: 0.648, loss: 0.054243
step:    67080, time: 0.641, loss: 0.058772
step:    67100, time: 0.662, loss: 0.054492
step:    67120, time: 0.662, loss: 0.060430
step:    67140, time: 0.651, loss: 0.066621
step:    67160, time: 0.646, loss: 0.112796
step:    67180, time: 0.651, loss: 0.058305
step:    67200, time: 0.653, loss: 0.069935
step:    67220, time: 0.658, loss: 0.066424
step:    67240, time: 0.665, loss: 0.062346
step:    67260, time: 0.633, loss: 0.052697
step:    67280, time: 0.640, loss: 0.072183
step:    67300, time: 0.635, loss: 0.080717
step:    67320, time: 0.672, loss: 0.083228
step:    67340, time: 0.627, loss: 0.060826
step:    67360, time: 0.650, loss: 0.082713
step:    67380, time: 0.644, loss: 0.064704
step:    67400, time: 0.640, loss: 0.071156
step:    67420, time: 0.645, loss: 0.058122
step:    67440, time: 0.648, loss: 0.084465
step:    67460, time: 0.631, loss: 0.090521
step:    67480, time: 0.659, loss: 0.120375
step:    67500, time: 0.639, loss: 0.078238
step:    67520, time: 0.644, loss: 0.085981
step:    67540, time: 0.651, loss: 0.079605
step:    67560, time: 0.655, loss: 0.079831
step:    67580, time: 0.644, loss: 0.040492
step:    67600, time: 0.657, loss: 0.070876
step:    67620, time: 0.641, loss: 0.053928
step:    67640, time: 0.639, loss: 0.065604
step:    67660, time: 0.650, loss: 0.084257
step:    67680, time: 0.680, loss: 0.068218
step:    67700, time: 0.630, loss: 0.054246
step:    67720, time: 0.634, loss: 0.051566
step:    67740, time: 0.650, loss: 0.052875
step:    67760, time: 0.654, loss: 0.055033
step:    67780, time: 0.660, loss: 0.052023
step:    67800, time: 0.641, loss: 0.059122
step:    67820, time: 0.643, loss: 0.068695
step:    67840, time: 0.660, loss: 0.052535
step:    67860, time: 0.623, loss: 0.056155
step:    67880, time: 0.644, loss: 0.063537
step:    67900, time: 0.656, loss: 0.055640
step:    67920, time: 0.659, loss: 0.053368
step:    67940, time: 0.694, loss: 0.102676
step:    67960, time: 0.642, loss: 0.061226
step:    67980, time: 0.638, loss: 0.058265
step:    68000, time: 0.649, loss: 0.061358
step:    68020, time: 0.657, loss: 0.053933
step:    68040, time: 0.632, loss: 0.068210
step:    68060, time: 0.635, loss: 0.081642
step:    68080, time: 0.665, loss: 0.090779
step:    68100, time: 0.616, loss: 0.050545
step:    68120, time: 0.633, loss: 0.052750
step:    68140, time: 0.640, loss: 0.075372
step:    68160, time: 0.634, loss: 0.054355
step:    68180, time: 0.653, loss: 0.066280
step:    68200, time: 0.636, loss: 0.069881
step:    68220, time: 0.630, loss: 0.053011
step:    68240, time: 0.657, loss: 0.120998
step:    68260, time: 0.617, loss: 0.052780
step:    68280, time: 0.634, loss: 0.072392
step:    68300, time: 0.670, loss: 0.104436
step:    68320, time: 0.629, loss: 0.051827
step:    68340, time: 0.620, loss: 0.040258
step:    68360, time: 0.678, loss: 0.063224
step:    68380, time: 0.670, loss: 0.096149
step:    68400, time: 0.640, loss: 0.056456
step:    68420, time: 0.642, loss: 0.049263
step:    68440, time: 0.653, loss: 0.067094
step:    68460, time: 0.640, loss: 0.075023
step:    68480, time: 0.624, loss: 0.038522
step:    68500, time: 0.624, loss: 0.059129
step:    68520, time: 0.626, loss: 0.063698
step:    68540, time: 0.635, loss: 0.104229
step:    68560, time: 0.672, loss: 0.068690
step:    68580, time: 0.627, loss: 0.054955
step:    68600, time: 0.628, loss: 0.059180
step:    68620, time: 0.634, loss: 0.059606
step:    68640, time: 0.641, loss: 0.075687
step:    68660, time: 0.626, loss: 0.044052
step:    68680, time: 0.642, loss: 0.083923
step:    68700, time: 0.642, loss: 0.047178
step:    68720, time: 0.665, loss: 0.075769
step:    68740, time: 0.676, loss: 0.065510
step:    68760, time: 0.665, loss: 0.055440
step:    68780, time: 0.640, loss: 0.066274
step:    68800, time: 0.637, loss: 0.051171
step:    68820, time: 0.645, loss: 0.088668
step:    68840, time: 0.651, loss: 0.047953
step:    68860, time: 0.627, loss: 0.070998
step:    68880, time: 0.647, loss: 0.073402
step:    68900, time: 0.631, loss: 0.054951
step:    68920, time: 0.660, loss: 0.092070
step:    68940, time: 0.647, loss: 0.045843
step:    68960, time: 0.639, loss: 0.079042
step:    68980, time: 0.637, loss: 0.083697
step:    69000, time: 0.668, loss: 0.067983
step:    69020, time: 0.640, loss: 0.114126
step:    69040, time: 0.648, loss: 0.063820
step:    69060, time: 0.618, loss: 0.036109
step:    69080, time: 0.625, loss: 0.060517
step:    69100, time: 0.652, loss: 0.056443
step:    69120, time: 0.628, loss: 0.066670
step:    69140, time: 0.618, loss: 0.063367
step:    69160, time: 0.679, loss: 0.084571
step:    69180, time: 0.654, loss: 0.070643
step:    69200, time: 0.613, loss: 0.047356
step:    69220, time: 0.668, loss: 0.069394
step:    69240, time: 0.653, loss: 0.054578
step:    69260, time: 0.628, loss: 0.063913
step:    69280, time: 0.644, loss: 0.057383
step:    69300, time: 0.662, loss: 0.103031
step:    69320, time: 0.640, loss: 0.061986
step:    69340, time: 0.666, loss: 0.101684
step:    69360, time: 0.664, loss: 0.050763
step:    69380, time: 0.634, loss: 0.060229
step:    69400, time: 0.654, loss: 0.074477
step:    69420, time: 0.637, loss: 0.060301
step:    69440, time: 0.668, loss: 0.072157
step:    69460, time: 0.644, loss: 0.060961
step:    69480, time: 0.641, loss: 0.059181
step:    69500, time: 0.659, loss: 0.072594
step:    69520, time: 0.655, loss: 0.067540
step:    69540, time: 0.664, loss: 0.074656
step:    69560, time: 0.706, loss: 0.119886
step:    69580, time: 0.673, loss: 0.092595
step:    69600, time: 0.674, loss: 0.079924
step:    69620, time: 0.671, loss: 0.079503
step:    69640, time: 0.661, loss: 0.073536
step:    69660, time: 0.658, loss: 0.057370
step:    69680, time: 0.632, loss: 0.038233
step:    69700, time: 0.634, loss: 0.074189
step:    69720, time: 0.636, loss: 0.068298
step:    69740, time: 0.609, loss: 0.071082
step:    69760, time: 0.667, loss: 0.109121
step:    69780, time: 0.658, loss: 0.082916
step:    69800, time: 0.680, loss: 0.089448
step:    69820, time: 0.644, loss: 0.056981
step:    69840, time: 0.638, loss: 0.061182
step:    69860, time: 0.667, loss: 0.076101
step:    69880, time: 0.630, loss: 0.099681
step:    69900, time: 0.675, loss: 0.070085
step:    69920, time: 0.632, loss: 0.091463
step:    69940, time: 0.628, loss: 0.055372
step:    69960, time: 0.634, loss: 0.088889
step:    69980, time: 0.637, loss: 0.093006
step:    70000, time: 0.668, loss: 0.119304
step:    70020, time: 0.662, loss: 0.076658
step:    70040, time: 0.656, loss: 0.115276
step:    70060, time: 0.640, loss: 0.079714
step:    70080, time: 0.675, loss: 0.082871
step:    70100, time: 0.665, loss: 0.094058
step:    70120, time: 0.631, loss: 0.097270
step:    70140, time: 0.655, loss: 0.071146
step:    70160, time: 0.677, loss: 0.072302
step:    70180, time: 0.649, loss: 0.053381
step:    70200, time: 0.659, loss: 0.057914
